371044;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371045;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371046;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371047;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371048;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371049;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371050;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371051;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371052;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371053;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371054;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371055;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371056;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371057;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371058;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371059;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371060;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371061;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371062;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371063;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371064;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371065;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371066;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371067;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371068;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371069;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371070;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371071;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371072;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371073;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371074;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371075;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371076;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371077;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371078;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371079;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371080;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371081;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371082;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371083;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371084;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371085;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371086;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371087;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371088;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371089;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371090;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371091;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371092;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371093;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371094;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371095;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371096;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371097;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371098;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371099;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371200;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371201;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371202;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371203;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371204;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371205;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371206;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371207;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371208;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371209;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371210;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371211;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371212;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371213;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371214;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371215;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371216;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371217;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371218;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371219;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371220;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371221;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371222;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371223;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371224;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371225;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371226;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371227;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371228;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371229;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371230;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371231;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371232;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371233;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371234;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371235;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371236;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371237;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371238;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371239;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371240;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371241;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371242;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371243;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371244;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371245;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371246;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371247;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371248;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371249;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371250;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371251;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371252;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371253;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371254;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371255;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371256;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371257;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371258;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371259;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371260;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371261;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371262;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371263;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371264;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371265;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371266;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371267;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371268;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371269;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371270;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371271;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371272;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371273;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371274;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371275;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371276;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371277;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371278;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371279;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371280;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371281;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371282;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371283;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371284;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371285;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371286;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371287;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371288;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371289;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371290;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371291;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
371292;AMERICAN EXPRESS COMPANY;AMEX;GREEN;UNITED STATES;US;USA;840;UNITED STATES OF AMERICA;800-528-4800
